"","Province_State.x","date","total_population","total_deaths","stateAbbrev","pop_not_home","pop_at_home","Province_State.y","total_cases","vaccinations","vaccine_rate","home_rate","not_home_rate","pct_change_cases","pct_change_death","number_change_death","number_change_cases"
"4054","Kentucky",2021-07-12,4467673,7265,"KY",3524150,943523,"Kentucky",467612,4066030,0.910100179668476,0.211188911990649,0.788811088009351,0.155927382390497,0.137835975189526,10,728
"4055","Kentucky",2021-07-13,4467673,7271,"KY",3539505,928168,"Kentucky",468044,4069039,0.910773684645228,0.207751999754682,0.792248000245318,0.0923842844067213,0.0825877494838201,6,432
"4056","Kentucky",2021-07-14,4467673,7276,"KY",3506229,961444,"Kentucky",468680,4074894,0.912084210281281,0.215200172438762,0.784799827561238,0.135884660416541,0.0687663320038556,5,636
"4057","Kentucky",2021-07-15,4467673,7281,"KY",3523511,944162,"Kentucky",469214,4082111,0.913699592606711,0.211331939468265,0.788668060531735,0.11393701459419,0.0687190764156131,5,534
"4058","Kentucky",2021-07-16,4467673,7284,"KY",3563309,904364,"Kentucky",469710,4088893,0.915217608808881,0.202423946425802,0.797576053574198,0.105708695818962,0.0412031314379835,3,496
"4059","Kentucky",2021-07-17,4467673,7284,"KY",3512366,955307,"Kentucky",469710,4096449,0.916908869561402,0.213826526695217,0.786173473304783,0,0,0,0
"4060","Kentucky",2021-07-18,4467673,7284,"KY",3460494,1007179,"Kentucky",469710,4102931,0.918359736713049,0.225437045191087,0.774562954808913,0,0,0,0
"4061","Kentucky",2021-07-20,4467673,7304,"KY",3538139,929534,"Kentucky",471669,4106066,0.919061444291021,0.208057751764733,0.791942248235267,0.417065849140963,0.274574409665029,20,1959
"4062","Kentucky",2021-07-21,4467673,7306,"KY",3516838,950835,"Kentucky",472605,4114659,0.920984816928186,0.212825558182078,0.787174441817922,0.198444247978991,0.0273822562979253,2,936
"4063","Kentucky",2021-07-22,4467673,7308,"KY",3479964,987709,"Kentucky",473503,4122754,0.922796722141482,0.221079071812104,0.778920928187896,0.190010685456143,0.0273747604708552,2,898
"4064","Kentucky",2021-07-23,4467673,7312,"KY",3533162,934511,"Kentucky",474444,4131634,0.924784334036981,0.20917175451292,0.79082824548708,0.198731581426093,0.0547345374931618,4,941
"4065","Kentucky",2021-07-24,4467673,7312,"KY",3500309,967364,"Kentucky",474444,4139483,0.926541177028847,0.216525247035761,0.783474752964239,0,0,0,0
"4066","Kentucky",2021-07-25,4467673,7312,"KY",3465599,1002074,"Kentucky",474444,4148883,0.92864518061192,0.224294392181344,0.775705607818656,0,0,0,0
"4067","Kentucky",2021-07-26,4467673,7319,"KY",3521926,945747,"Kentucky",476650,4155151,0.930048148107527,0.211686710285198,0.788313289714802,0.46496530675908,0.0957330415754853,7,2206
"4068","Kentucky",2021-07-27,4467673,7323,"KY",3517886,949787,"Kentucky",477882,4159121,0.930936753876123,0.212590984165582,0.787409015834418,0.258470575894254,0.0546522749009348,4,1232
"4069","Kentucky",2021-07-28,4467673,7325,"KY",3508297,959376,"Kentucky",479431,4165645,0.932397021894843,0.214737291650486,0.785262708349514,0.32413859488325,0.0273112112522123,2,1549
"4070","Kentucky",2021-07-29,4467673,7327,"KY",3538806,928867,"Kentucky",481001,4175693,0.934646067427048,0.207908457042402,0.792091542957598,0.327471523535183,0.0273037542662058,2,1570
"4071","Kentucky",2021-07-30,4467673,7334,"KY",3548958,918715,"Kentucky",482599,4185225,0.936779616592351,0.205636133172683,0.794363866827317,0.332223841530466,0.095537054729089,7,1598
"4072","Kentucky",2021-07-31,4467673,7334,"KY",3516012,951661,"Kentucky",482599,4194567,0.938870638025657,0.213010441901187,0.786989558098813,0,0,0,0
"4073","Kentucky",2021-08-01,4467673,7334,"KY",3461479,1006194,"Kentucky",482599,4210049,0.942335976693012,0.225216572475201,0.774783427524799,0,0,0,0
"4074","Kentucky",2021-08-02,4467673,7348,"KY",3521746,945927,"Kentucky",486115,4217307,0.943960536055347,0.211726999715512,0.788273000284488,0.728555177279677,0.190891737114818,14,3516
"4075","Kentucky",2021-08-03,4467673,7352,"KY",3532166,935507,"Kentucky",487871,4222406,0.94510184608408,0.209394689360658,0.790605310639342,0.361231395863126,0.0544365813826886,4,1756
"4076","Kentucky",2021-08-04,4467673,7362,"KY",3560681,906992,"Kentucky",490399,4234268,0.947756919541784,0.203012172108388,0.796987827891612,0.518169762088738,0.136017410228506,10,2528
"4077","Kentucky",2021-08-05,4467673,7366,"KY",3470732,996941,"Kentucky",492556,4244750,0.950103107367079,0.223145471926885,0.776854528073116,0.439845921382376,0.0543330616680215,4,2157
"4078","Kentucky",2021-08-06,4467673,7372,"KY",3546740,920933,"Kentucky",495132,4256600,0.952755494862762,0.206132588486221,0.793867411513779,0.522986218825872,0.0814553353244651,6,2576
"4079","Kentucky",2021-08-07,4467673,7372,"KY",3499483,968190,"Kentucky",495132,4278265,0.957604775461409,0.216710130754869,0.783289869245131,0,0,0,0
"4080","Kentucky",2021-08-08,4467673,7372,"KY",3451014,1016659,"Kentucky",495132,4279773,0.957942311355374,0.227558955187633,0.772441044812367,0,0,0,0
"4081","Kentucky",2021-08-09,4467673,7387,"KY",3524460,943213,"Kentucky",500267,4288527,0.959901720649654,0.211119524638442,0.788880475361558,1.03709717812623,0.203472599023335,15,5135
"4082","Kentucky",2021-08-10,4467673,7394,"KY",3532024,935649,"Kentucky",502712,4293951,0.961115775483121,0.209426473244573,0.790573526755427,0.488739013366857,0.0947610667388687,7,2445
"4083","Kentucky",2021-08-11,4467673,7408,"KY",3509227,958446,"Kentucky",505632,4301981,0.962913131735469,0.214529129593862,0.785470870406138,0.580849472461376,0.189342710305662,14,2920
"4084","Kentucky",2021-08-12,4467673,7414,"KY",3451630,1016043,"Kentucky",508310,4312359,0.96523604122325,0.227421075803892,0.772578924196108,0.529634200367068,0.0809935205183576,6,2678
"4085","Kentucky",2021-08-13,4467673,7426,"KY",3539171,928502,"Kentucky",512224,4325135,0.968095695454882,0.207826759030932,0.792173240969068,0.770002557494442,0.161855948206102,12,3914
"4086","Kentucky",2021-08-14,4467673,7426,"KY",3507290,960383,"Kentucky",512224,4339316,0.971269831073134,0.214962688630077,0.785037311369923,0,0,0,0
"4087","Kentucky",2021-08-15,4467673,7426,"KY",3436085,1031588,"Kentucky",512224,4350464,0.973765089790591,0.230900515771857,0.769099484228143,0,0,0,0
"4088","Kentucky",2021-08-16,4467673,7451,"KY",3507847,959826,"Kentucky",518987,4359718,0.975836414169076,0.214838015226271,0.785161984773729,1.32032079715125,0.336654995960139,25,6763
"4089","Kentucky",2021-08-17,4467673,7459,"KY",3511200,956473,"Kentucky",522209,4366259,0.97730048730066,0.214087512671585,0.785912487328415,0.620824799079744,0.107368138504893,8,3222
"4090","Kentucky",2021-08-18,4467673,7468,"KY",3477604,990069,"Kentucky",525746,4377714,0.97986446187982,0.221607311009557,0.778392688990443,0.677315021380331,0.120659605845286,9,3537
"4091","Kentucky",2021-08-19,4467673,7477,"KY",3535283,932390,"Kentucky",530573,4391812,0.983020019594093,0.208697010725718,0.791302989274282,0.918123961000172,0.120514193893939,9,4827
"4092","Kentucky",2021-08-20,4467673,7517,"KY",3536783,930890,"Kentucky",534430,4406892,0.986395378533747,0.2083612654731,0.7916387345269,0.726949920180631,0.534973920021398,40,3857
"4093","Kentucky",2021-08-21,4467673,7517,"KY",3504211,963462,"Kentucky",534430,4435588,0.992818409046499,0.215651861718617,0.784348138281383,0,0,0,0
"4094","Kentucky",2021-08-22,4467673,7517,"KY",3448737,1018936,"Kentucky",534430,4447425,0.995467886749993,0.228068616481108,0.771931383518892,0,0,0,0
"4095","Kentucky",2021-08-23,4467673,7558,"KY",3508749,958924,"Kentucky",543031,4449697,0.995976428892625,0.214636120414363,0.785363879585637,1.60937821604326,0.545430357855525,41,8601
"4096","Kentucky",2021-08-24,4467673,7575,"KY",3491311,976362,"Kentucky",547657,4456958,0.997601659745465,0.218539270891133,0.781460729108867,0.851885067335023,0.224927229425775,17,4626
"4097","Kentucky",2021-08-25,4467673,7640,"KY",3488255,979418,"Kentucky",552501,4469252,1.00035342783592,0.2192232958858,0.7807767041142,0.884495222374593,0.858085808580866,65,4844
"4098","Kentucky",2021-08-26,4467673,7667,"KY",3465247,1002426,"Kentucky",557835,4484205,1.00370036034419,0.224373180400625,0.775626819599375,0.965428116872191,0.353403141361253,27,5334
"4099","Kentucky",2021-08-27,4467673,7685,"KY",3520905,946768,"Kentucky",562623,4500615,1.00737341340783,0.211915240887146,0.788084759112854,0.858318319933304,0.234772401199956,18,4788
"4100","Kentucky",2021-08-28,4467673,7685,"KY",3469860,997813,"Kentucky",562623,4518270,1.01132513503114,0.22334065183374,0.77665934816626,0,0,0,0
"4101","Kentucky",2021-08-29,4467673,7685,"KY",3435851,1031822,"Kentucky",562623,4534547,1.01496841868239,0.230952892031265,0.769047107968735,0,0,0,0
"4102","Kentucky",2021-08-30,4467673,7741,"KY",3499789,967884,"Kentucky",572517,4547219,1.01780479457651,0.216641638723335,0.783358361276665,1.75854879732964,0.728692257644759,56,9894
"4103","Kentucky",2021-08-31,4467673,7764,"KY",3506201,961472,"Kentucky",577051,4554273,1.01938369258448,0.215206439683477,0.784793560316523,0.791941549333908,0.297119235240917,23,4534
"4104","Kentucky",2021-09-01,4467673,7776,"KY",3465744,1001929,"Kentucky",581982,4569505,1.02279307370974,0.224261936806924,0.775738063193076,0.85451719172136,0.154559505409591,12,4931
"4105","Kentucky",2021-09-02,4467673,7821,"KY",3456548,1011125,"Kentucky",587414,4585627,1.02640166368488,0.226320279035641,0.773679720964359,0.933362200205501,0.578703703703698,45,5432
"4106","Kentucky",2021-09-03,4467673,7845,"KY",3489811,977862,"Kentucky",592489,4603112,1.03031533417956,0.218875016143751,0.781124983856249,0.863956255724241,0.30686612965094,24,5075
"4107","Kentucky",2021-09-04,4467673,7845,"KY",3529544,938129,"Kentucky",592489,4619502,1.03398391063983,0.209981572062235,0.790018427937765,0,0,0,0
"4108","Kentucky",2021-09-07,4467673,7905,"KY",3508295,959378,"Kentucky",605468,4652972,1.04147550637659,0.214737739310822,0.785262260689178,2.19058919237318,0.764818355640529,60,12979
"4109","Kentucky",2021-09-08,4467673,7935,"KY",3513042,954631,"Kentucky",609924,4658815,1.04278334605062,0.21367521750137,0.78632478249863,0.735959621317717,0.379506641366234,30,4456
"4110","Kentucky",2021-09-09,4467673,7971,"KY",3479312,988361,"Kentucky",615168,4668584,1.04496994296583,0.221225009081909,0.778774990918091,0.859779251185389,0.453686200378067,36,5244
"4111","Kentucky",2021-09-10,4467673,8003,"KY",3524703,942970,"Kentucky",620356,4685300,1.04871148806101,0.211065133907517,0.788934866092483,0.843346858094041,0.40145527537323,32,5188
"4112","Kentucky",2021-09-11,4467673,8003,"KY",3505134,962539,"Kentucky",620356,4700325,1.0520745363414,0.215445266473173,0.784554733526827,0,0,0,0
"4113","Louisiana",2021-01-01,4648794,7488,"LA",3425277,1234701,"Louisiana",315275,45289,0.00974209655235315,0.265595980376846,0.73680980486552,1.30000739005685,0.537056928034363,40,4046
"4114","Louisiana",2021-01-02,4648794,7488,"LA",3518040,1141938,"Louisiana",315275,49073,0.0105560711014513,0.245641772898519,0.756764012343847,0,0,0,0
"4115","Louisiana",2021-01-04,4648794,7585,"LA",3679904,980074,"Louisiana",322181,49589,0.0106670676308737,0.210823280188367,0.791582505053999,2.19046863849022,1.29540598290598,97,6906
"4116","Louisiana",2021-01-05,4648794,7635,"LA",3704067,955911,"Louisiana",326648,56452,0.0121433644941032,0.205625588055741,0.796780197186625,1.38648771963585,0.659195781146993,50,4467
"4117","Louisiana",2021-01-07,4648794,7728,"LA",3732485,927493,"Louisiana",338054,81585,0.0175497128932794,0.199512604774486,0.80289318046788,3.49183218632902,1.21807465618859,93,11406
"4118","Louisiana",2021-01-11,4648794,7918,"LA",3606037,1053941,"Louisiana",348234,129591,0.0278762621015257,0.226712777550479,0.775693007691887,3.01135321575843,2.45859213250517,190,10180
"4119","Louisiana",2021-01-12,4648794,7971,"LA",3675858,984120,"Louisiana",352939,159698,0.0343525654180418,0.211693613440389,0.790712171801977,1.35110299396384,0.669360949734776,53,4705
"4120","Louisiana",2021-01-14,4648794,8080,"LA",3741912,918066,"Louisiana",361148,201377,0.0433181164835439,0.197484767016994,0.804921018225372,2.32589767636902,1.36745703174006,109,8209
"4121","Louisiana",2021-01-19,4648794,8324,"LA",3746929,913049,"Louisiana",372089,267720,0.0575891295677976,0.196405562388869,0.806000222853497,3.02950590893485,3.01980198019802,244,10941
"4122","Louisiana",2021-01-21,4648794,8442,"LA",3820609,839369,"Louisiana",378318,301316,0.0648159501152342,0.180556290513195,0.821849494729171,1.67406185079375,1.417587698222,118,6229
"4123","Louisiana",2021-01-22,4648794,8483,"LA",3836834,823144,"Louisiana",380255,314328,0.0676149556207481,0.177066138013429,0.825339647228937,0.512003129642258,0.485666903577342,41,1937
"4124","Louisiana",2021-01-23,4648794,8483,"LA",3745208,914770,"Louisiana",380255,315023,0.0677644567601834,0.19677576592983,0.805630019312536,0,0,0,0
"4125","Louisiana",2021-01-24,4648794,8565,"LA",3640089,1019889,"Louisiana",383862,334086,0.0718650901717736,0.219387867046808,0.783017918195558,0.94857398324808,0.966639160674299,82,3607
"4126","Louisiana",2021-01-25,4648794,8590,"LA",3788805,871173,"Louisiana",385942,341447,0.0734485115924689,0.187397634741397,0.815008150500969,0.541861398106613,0.291885580852314,25,2080
"4127","Louisiana",2021-01-26,4648794,8621,"LA",3814445,845533,"Louisiana",388562,357894,0.0769864184130336,0.181882225798777,0.820523559443589,0.678858481326206,0.360884749708967,31,2620
"4128","Louisiana",2021-01-27,4648794,8688,"LA",3813605,846373,"Louisiana",392416,358746,0.0771696917523125,0.182062917823418,0.820342867418948,0.991862302541158,0.777172021807204,67,3854
"4129","Louisiana",2021-01-28,4648794,8743,"LA",3812904,847074,"Louisiana",394909,397371,0.0854782982425119,0.182213709620172,0.820192075622194,0.63529519693386,0.633057090239419,55,2493
"4130","Louisiana",2021-01-29,4648794,8801,"LA",3838309,821669,"Louisiana",397276,398312,0.0856807163320207,0.176748851422541,0.825656933819825,0.599378591017175,0.663387853139663,58,2367
"4131","Louisiana",2021-01-30,4648794,8801,"LA",3759575,900403,"Louisiana",397276,420908,0.0905413317948698,0.193685286979806,0.80872049826256,0,0,0,0
"4132","Louisiana",2021-01-31,4648794,8859,"LA",3680685,979293,"Louisiana",400626,443715,0.0954473353734323,0.210655279627361,0.791750505615005,0.843242481297635,0.659016020906722,58,3350
"4133","Louisiana",2021-02-01,4648794,8912,"LA",3794052,865926,"Louisiana",401591,463179,0.0996342277158334,0.186268954916049,0.816136830326317,0.24087303370226,0.598261654814314,53,965
"4134","Louisiana",2021-02-02,4648794,8953,"LA",3809335,850643,"Louisiana",404194,487705,0.104910004616251,0.182981435615345,0.819424349627022,0.648171896282546,0.460053859964082,41,2603
"4135","Louisiana",2021-02-03,4648794,9006,"LA",3828477,831501,"Louisiana",406235,488960,0.105179967105447,0.178863808549056,0.82354197669331,0.504955541151042,0.59198034178487,53,2041
"4136","Louisiana",2021-02-04,4648794,9044,"LA",3848876,811102,"Louisiana",408995,534985,0.115080384288914,0.174475788774465,0.827929996467901,0.679409701281286,0.421940928270037,38,2760
"4137","Louisiana",2021-02-05,4648794,9076,"LA",3865213,794765,"Louisiana",409861,536404,0.115385624744826,0.170961544004746,0.83144424123762,0.211738529810868,0.353825740822655,32,866
"4138","Louisiana",2021-02-06,4648794,9076,"LA",3768560,891418,"Louisiana",409861,570731,0.122769690375611,0.191752527644804,0.810653257597562,0,0,0,0
"4139","Louisiana",2021-02-07,4648794,9119,"LA",3694917,965061,"Louisiana",411812,599941,0.129053040422957,0.207593840467011,0.794811944775355,0.476015039245015,0.473776994270603,43,1951
"4140","Louisiana",2021-02-08,4648794,9142,"LA",3776054,883924,"Louisiana",412989,614041,0.132086085122292,0.190140496653541,0.812265288588825,0.285810029819422,0.252220638227874,23,1177
"4141","Louisiana",2021-02-09,4648794,9162,"LA",3799466,860512,"Louisiana",414354,637361,0.137102439901617,0.185104351795326,0.81730143344704,0.330517277699882,0.218770509735289,20,1365
"4142","Louisiana",2021-02-10,4648794,9212,"LA",3807994,851984,"Louisiana",414687,639019,0.137459091540731,0.183269897526111,0.819135887716255,0.0803660638005077,0.545732372844365,50,333
"4143","Louisiana",2021-02-11,4648794,9239,"LA",3820910,839068,"Louisiana",417415,699334,0.15043342423863,0.180491542537699,0.821914242704667,0.657845555804748,0.293095961788969,27,2728
"4144","Louisiana",2021-02-12,4648794,9276,"LA",3855547,804431,"Louisiana",418585,701110,0.150815458805015,0.173040792945439,0.829364992296927,0.280296587329154,0.400476242017533,37,1170
"4145","Louisiana",2021-02-13,4648794,9276,"LA",3706821,953157,"Louisiana",418585,735622,0.158239319703132,0.205033176346381,0.797372608895985,0,0,0,0
"4146","Louisiana",2021-02-14,4648794,9292,"LA",3600752,1059226,"Louisiana",419891,769155,0.16545258834872,0.227849631538846,0.77455615370352,0.312003535721539,0.172488141440286,16,1306
"4147","Louisiana",2021-02-15,4648794,9325,"LA",3267215,1392763,"Louisiana",420394,782992,0.168429059235578,0.299596626565944,0.702809158676422,0.11979299389604,0.355144210073188,33,503
"4148","Louisiana",2021-02-16,4648794,9325,"LA",3415236,1244742,"Louisiana",420394,784976,0.168855836589016,0.267755895399968,0.734649889842398,0,0,0,0
"4149","Louisiana",2021-02-17,4648794,9391,"LA",3528366,1131612,"Louisiana",421018,791574,0.170275129420663,0.243420551652751,0.758985233589615,0.148432185045455,0.707774798927607,66,624
"4150","Louisiana",2021-02-18,4648794,9406,"LA",3667837,992141,"Louisiana",421846,812962,0.174875892543313,0.21341900716616,0.788986778076206,0.19666617579297,0.159727398573106,15,828
"4151","Louisiana",2021-02-20,4648794,9440,"LA",3704600,955378,"Louisiana",422287,877683,0.188797997932367,0.205510934663915,0.796894850578451,0.104540519526086,0.36147140123326,34,441
"4152","Louisiana",2021-02-21,4648794,9466,"LA",3704906,955072,"Louisiana",424176,894519,0.192419582369105,0.205445111140653,0.796960674101713,0.44732610759981,0.275423728813551,26,1889
"4153","Louisiana",2021-02-22,4648794,9477,"LA",3854201,805777,"Louisiana",424644,903226,0.194292541248332,0.173330330403971,0.829075454838395,0.110331560484322,0.116205366575106,11,468
"4154","Louisiana",2021-02-23,4648794,9503,"LA",3867784,792194,"Louisiana",426048,907334,0.195176211292649,0.170408497343612,0.831997287898754,0.330629892333345,0.274348422496562,26,1404
